flexion,tibial_varus,tibial_external_rotation,lateral_medial,anterior_posterior,distal_proximal
84.93962372895008,-0.7341849134552438,1.8433261360817712,0.0,0.0,-0.0
84.93462126183844,-0.7272248082047954,1.8472622021690577,0.0,0.0,-0.0
84.96425102181794,-0.7319206724329752,1.824069472713778,0.0,0.0,-0.0
84.94469401175594,-0.7354431598538171,1.8616839518652346,0.0,0.0,-0.0
84.9466093082003,-0.7038339474115887,1.846368763235686,0.0,0.0,-0.0
84.94659666946878,-0.7320879746985236,1.8370795765121273,0.0,0.0,-0.0
84.95226563992968,-0.7293245727514714,1.8337706774974811,0.0,0.0,-0.0
84.96219230782522,-0.7171373141944499,1.8333267898173067,0.0,0.0,-0.0
84.96776714186761,-0.7301353708308514,1.82278979494463,0.0,0.0,-0.0
84.96767819796273,-0.7320980368640971,1.8158872574606955,0.0,0.0,-0.0
84.97404388564026,-0.7299587239623496,1.8177495995763435,0.0,0.0,-0.0
84.9612491568591,-0.7228584415182274,1.8304367476218775,0.0,0.0,-0.0
84.96505984056387,-0.733319667027096,1.8261679300013995,0.0,0.0,-0.0
84.95766152820465,-0.7697271957692852,1.8430263560395028,0.0,0.0,-0.0
84.95450773459412,-0.7837658868969601,1.848678778979787,0.0,0.0,-0.0
84.97152528892151,-0.7239892561576161,1.8267263627427004,0.0,0.0,-0.0
84.99047333022213,-0.6928716468809626,1.802795654163674,0.0,0.0,-0.0
84.9791763975882,-0.7153333965226213,1.8124783572277814,0.0,0.0,-0.0
84.9602048419506,-0.7473725417479309,1.8371588354206971,0.0,0.0,-0.0
84.96927316826981,-0.7413336991040662,1.8448178437606761,0.0,0.0,-0.0
84.97756937745314,-0.7159755751335347,1.8341508038165701,0.0,0.0,-0.0
84.97935493427246,-0.7497244267906961,1.824698215413399,0.0,0.0,-0.0
84.96025691215127,-0.7610943737371729,1.8469140660024617,0.0,0.0,-0.0
84.94612913492081,-0.7387702955214226,1.8561004748373338,0.0,0.0,-0.0
84.94502784438816,-0.7391977371119135,1.8584953511604134,0.0,0.0,-0.0
84.94216056398518,-0.7248925552298758,1.851434611289883,0.0,0.0,-0.0
84.96488915837085,-0.7448738311191886,1.827269876974193,0.0,0.0,-0.0
84.9685727877779,-0.7824986272497697,1.8336866210814495,0.0,0.0,-0.0
84.94251186184836,-0.749691736915952,1.8447317328203752,0.0,0.0,-0.0
84.92514733301164,-0.7178267229169345,1.8658111002655224,0.0,0.0,-0.0
84.93811986118001,-0.7200522094297683,1.846489091113347,0.0,0.0,-0.0
84.96160895339553,-0.7454159046996699,1.8021988186627058,0.0,0.0,-0.0
84.94742928657665,-0.7175091248472273,1.8249729974837574,0.0,0.0,-0.0
84.94637273282324,-0.7076665623873294,1.8394218130149023,0.0,0.0,-0.0
84.93671914052385,-0.7040611754583801,1.8410450167143972,0.0,0.0,-0.0
84.93776313370905,-0.6874957805086591,1.8290743929048896,0.0,0.0,-0.0
84.93186585053891,-0.7097575995863463,1.8331703649268225,0.0,0.0,-0.0
84.91919285084916,-0.7240811072379014,1.8645464073157987,0.0,0.0,-0.0
84.92083258895428,-0.6935547142856491,1.8518906356938047,0.0,0.0,-0.0
84.93897625943079,-0.682933010950196,1.831966069674962,0.0,0.0,-0.0
84.93675735601475,-0.6847570069395045,1.8221025238528312,0.0,0.0,-0.0
84.92714755306584,-0.7302856971535254,1.8307383979004999,0.0,0.0,-0.0
84.92284543827778,-0.7854885368697716,1.8429018471477319,0.0,0.0,-0.0
84.92653179790877,-0.7745070247870621,1.8217824894464756,0.0,0.0,-0.0
84.9092457132654,-0.7788244397947106,1.7985685761844916,0.0,0.0,-0.0
84.85879254867801,-0.7519226313576388,1.7895352601578305,0.0,0.0,-0.0
84.80139518878917,-0.7625026982787845,1.776748060390726,0.0,0.0,-0.0
84.7495518466262,-0.8391397005742691,1.812071850317526,0.0,0.0,-0.0
84.72444764670038,-0.9176580560717918,1.8795742393460322,0.0,0.0,-0.0
84.64455335870569,-0.8349271549443312,1.855871298953192,0.0,0.0,-0.0
84.59650210040357,-0.6858195946523129,1.8704838560429717,0.0,0.0,-0.0
84.554541700817,-0.6162466196047598,1.845296034698261,0.0,0.0,-0.0
84.41747572953768,-0.4869730767520254,1.9451341412677092,0.0,0.0,-0.0
84.37161629466773,-0.4018531001774967,1.8602996250694606,0.0,0.0,-0.0
84.24216853736718,-0.29682310394687794,1.8862165718343524,0.0,0.0,-0.0
84.12408271295807,-0.37369517798417456,1.8635034824112626,0.0,0.0,-0.0
83.95448846628555,-0.4479423763091554,1.839813132153903,0.0,0.0,-0.0
83.8119151454924,-0.630302106585324,1.7569777307724095,0.0,0.0,-0.0
83.5876458910816,-0.8286778149849918,1.864203456102472,0.0,0.0,-0.0
83.41169185624175,-1.0804860461786636,1.852381761910957,0.0,0.0,-0.0
83.23560536338677,-1.1364694171955592,1.8711872604812807,0.0,0.0,-0.0
83.04984608992496,-1.1009741580864818,1.8590399240403206,0.0,0.0,-0.0
82.80959087625136,-0.9087037025048301,1.8891842559867928,0.0,0.0,-0.0
82.60579181062765,-0.7043289694460695,1.8303143423099666,0.0,0.0,-0.0
82.33063391132379,-0.45382564435713296,1.855740256438543,0.0,0.0,-0.0
82.06400125393007,-0.30466455690728483,1.8237339947777151,0.0,0.0,-0.0
81.74945278601676,-0.15743836519276627,1.8041767185475432,0.0,0.0,-0.0
81.4565205794676,-0.1913818010115541,1.7866953501410574,0.0,0.0,-0.0
81.10681747709454,-0.31289566236987243,1.8195348971453982,0.0,0.0,-0.0
80.77714769213,-0.41842141577732306,1.8429945992930965,0.0,0.0,-0.0
80.4166495520634,-0.4922930518513353,1.8390491026303095,0.0,0.0,-0.0
80.04204580368761,-0.5819273970256645,1.8581015643417798,0.0,0.0,-0.0
79.66482238894064,-0.6287851088168265,1.8314147465545974,0.0,0.0,-0.0
79.226293874781,-0.6490649573869393,1.858982903060584,0.0,0.0,-0.0
78.78200286084389,-0.6023012284183036,1.8468495783088923,0.0,0.0,-0.0
78.34370633783729,-0.5840612335417655,1.8083056610475454,0.0,0.0,-0.0
77.90398583900516,-0.5553099802708188,1.8011892653230641,0.0,0.0,-0.0
77.42805571629832,-0.5095647257969199,1.8038117888603526,0.0,0.0,-0.0
76.93089453674843,-0.4503582409565148,1.8354355835686975,0.0,0.0,-0.0
76.45796121509225,-0.3465071896393846,1.8385850895506828,0.0,0.0,-0.0
76.0299666636617,-0.24273236043474586,1.81195943517185,0.0,0.0,-0.0
75.55295074072731,-0.21274565466969272,1.8106349461425162,0.0,0.0,-0.0
75.05195895717304,-0.22474792026819804,1.8222758705869,0.0,0.0,-0.0
74.52966339268747,-0.16215193971584518,1.8069925232816912,0.0,0.0,-0.0
74.01809451971629,-0.13559798864757105,1.773670698257244,0.0,0.0,-0.0
73.46697197857124,-0.22927406866780822,1.7498511254432794,0.0,0.0,-0.0
72.92256354327976,-0.2815983399102555,1.7501598256575157,0.0,0.0,-0.0
72.34972055874071,-0.29008991759340624,1.7449540994725115,0.0,0.0,-0.0
71.7915589347613,-0.24202196664974168,1.7218447710888005,0.0,0.0,-0.0
71.24918017627218,-0.20172056786920597,1.710679179569762,0.0,0.0,-0.0
70.7167421822887,-0.22491509874986365,1.7036894447084023,0.0,0.0,-0.0
70.15246294368852,-0.165902549319331,1.678500914082225,0.0,0.0,-0.0
69.62573409104279,-0.12910711075833747,1.6199269773160982,0.0,0.0,-0.0
69.06772499673302,-0.10249703638760514,1.584874556623749,0.0,0.0,-0.0
68.43160574331357,-0.015307247469737842,1.6229235492961,0.0,0.0,-0.0
67.78561145626423,-0.039246618622562505,1.662595095377512,0.0,0.0,-0.0
67.23335414082676,-0.042366564935922314,1.6316032929823572,0.0,0.0,-0.0
66.66214121676984,-0.004790615000532005,1.6004995291713404,0.0,0.0,-0.0
66.03874938883354,0.022596927260723418,1.6460824985319626,0.0,0.0,-0.0
65.45391861563263,0.10641495482117205,1.6784638960073552,0.0,0.0,-0.0
64.93439684912475,0.10239140004184147,1.6137923233185567,0.0,0.0,-0.0
64.41172506378228,0.1126403903978397,1.564424492409129,0.0,0.0,-0.0
63.85277684251221,0.0978935222344568,1.5807959343062241,0.0,0.0,-0.0
63.29151354810422,0.08162956574416451,1.5895433998146438,0.0,0.0,-0.0
62.74219924537832,0.07212932313464564,1.5575521567072848,0.0,0.0,-0.0
62.20443850793242,0.01232051687565599,1.5443422081804834,0.0,0.0,-0.0
61.65257179780412,-0.08895768610696783,1.5634694293271931,0.0,0.0,-0.0
61.10178462308129,-0.09264061235056857,1.579884604738253,0.0,0.0,-0.0
60.582995721055916,-0.03064361616222501,1.55664196258703,0.0,0.0,-0.0
60.119218762319456,0.007642969071523906,1.5055224413814872,0.0,0.0,-0.0
59.649267797920324,0.045503147485192866,1.4677939940842344,0.0,0.0,-0.0
59.12722734181907,0.0738689216912059,1.470699562637783,0.0,0.0,-0.0
58.59319913382584,0.17123331869207215,1.4331189159514046,0.0,0.0,-0.0
58.093781534451644,0.21274462220527487,1.3953604534951536,0.0,0.0,-0.0
57.57984551242693,0.17630303439578127,1.356891614019657,0.0,0.0,-0.0
57.020602827933125,0.17174768806017254,1.3515178591023334,0.0,0.0,-0.0
56.44383881250231,0.14616215521199075,1.3899992008489608,0.0,0.0,-0.0
55.85814512503708,0.11189251577089027,1.4539785528560405,0.0,0.0,-0.0
55.30337603523112,0.06601110220669017,1.4601965849147407,0.0,0.0,-0.0
54.76345226862057,0.06392717698711632,1.4477987419503504,0.0,0.0,-0.0
54.22532993268743,0.09446060334036631,1.4254098385293512,0.0,0.0,-0.0
53.68994536580367,0.08185452571380121,1.3745409347974538,0.0,0.0,-0.0
53.075595634480116,0.048854146681190196,1.3910979583974983,0.0,0.0,-0.0
52.470391719258984,0.001210146329263077,1.3814903717413016,0.0,0.0,-0.0
51.87936001297706,0.03586543367029823,1.356673710311513,0.0,0.0,-0.0
51.251366759712866,0.08628865749127519,1.3758592311962787,0.0,0.0,-0.0
50.64155284256288,0.02770969640081319,1.362644104917989,0.0,0.0,-0.0
50.053601881679896,0.01482706658896471,1.3212689242697837,0.0,0.0,-0.0
49.4566961253833,0.02544192543160211,1.2899381749568097,0.0,0.0,-0.0
48.84695220508513,0.03296067674787507,1.2803673876158632,0.0,0.0,-0.0
48.24904334995888,0.04160250775621995,1.312589037125473,0.0,0.0,-0.0
47.671153563302916,0.06086029451925374,1.3072746127688757,0.0,0.0,-0.0
47.110033982701616,0.041426534752897815,1.2958312740804185,0.0,0.0,-0.0
46.55638746847398,0.0063331837214137985,1.2609936117846858,0.0,0.0,-0.0
45.987511902075795,-0.026843746388696427,1.2245863899540992,0.0,0.0,-0.0
45.391857384486805,-0.05729991839415029,1.2212123131527794,0.0,0.0,-0.0
44.80156342433257,-0.09159351364336316,1.1943793428551328,0.0,0.0,-0.0
44.16120688724112,-0.11469442588619982,1.2329940388194778,0.0,0.0,-0.0
43.542604080978336,-0.19465264154951614,1.2572944513647897,0.0,0.0,-0.0
42.94148968609541,-0.27936228880004327,1.2616140872809911,0.0,0.0,-0.0
42.342541530978316,-0.30743423987700885,1.2832915829207083,0.0,0.0,-0.0
41.7613045978811,-0.3445968573477664,1.2727110363529686,0.0,0.0,-0.0
41.2212011414857,-0.3825450919828852,1.2354016657443625,0.0,0.0,-0.0
40.67130165449469,-0.39078015114900755,1.2288333914457532,0.0,0.0,-0.0
40.11178102809774,-0.3491602006744879,1.2316208804562543,0.0,0.0,-0.0
39.592701895182884,-0.3203335382914194,1.2137824056618942,0.0,0.0,-0.0
39.06353495209219,-0.32262305498448873,1.2166244955018934,0.0,0.0,-0.0
38.544508415640614,-0.27760148275255947,1.1972848565241518,0.0,0.0,-0.0
37.973171065072755,-0.20118645394172852,1.2074781673257409,0.0,0.0,-0.0
37.412475563572286,-0.14369355455764496,1.204032705199101,0.0,0.0,-0.0
36.89535845515731,-0.09609234626211582,1.1649615329005525,0.0,0.0,-0.0
36.36021230337584,-0.11844628451650467,1.1753641767409222,0.0,0.0,-0.0
35.82254010465756,-0.1494077891743311,1.1874888469658658,0.0,0.0,-0.0
35.322715302442454,-0.11532114873544479,1.1354384567812201,0.0,0.0,-0.0
34.85382926435623,-0.15769588886368308,1.0897928170014346,0.0,0.0,-0.0
34.37001257588421,-0.24473627948070703,1.0779178402825136,0.0,0.0,-0.0
33.88943576451468,-0.3248536781766819,1.08014967314487,0.0,0.0,-0.0
33.389328655910475,-0.31489389608564694,1.09525990862169,0.0,0.0,-0.0
32.894107545044754,-0.31527850637986093,1.1100355741545382,0.0,0.0,-0.0
32.38793561297475,-0.33356245299417986,1.1403793732418985,0.0,0.0,-0.0
31.902081597434147,-0.3582449137970703,1.1279928644113473,0.0,0.0,-0.0
31.38555717126663,-0.3636872727920995,1.1469690542746944,0.0,0.0,-0.0
30.888307560481483,-0.3311449665746805,1.165032575269422,0.0,0.0,-0.0
30.381123620057075,-0.3811701400928115,1.1649774598248148,0.0,0.0,-0.0
29.887349724369553,-0.41540964582623624,1.1496833839530989,0.0,0.0,-0.0
29.361105159884083,-0.35516993645166794,1.1336334098467926,0.0,0.0,-0.0
28.86265228080358,-0.3369591359213193,1.1192989772748687,0.0,0.0,-0.0
28.3665551262044,-0.34690058357304326,1.1417702217241323,0.0,0.0,-0.0
27.87905468356681,-0.35963285439710263,1.1497685572616179,0.0,0.0,-0.0
27.40953516578394,-0.40574306572422286,1.1507763872873342,0.0,0.0,-0.0
26.927811778748094,-0.4586101453931245,1.1850620818302837,0.0,0.0,-0.0
26.444134161225264,-0.46490479776387517,1.187090847443309,0.0,0.0,-0.0
25.963399267563435,-0.4327125155272734,1.1585073917161008,0.0,0.0,-0.0
25.480695004404353,-0.44115046341444786,1.13662958540237,0.0,0.0,-0.0
25.020854506322323,-0.4617073057826365,1.10283222337936,0.0,0.0,-0.0
24.570745738436077,-0.4806416161645775,1.0523119826073075,0.0,0.0,-0.0
24.094328229889502,-0.45498615040554874,1.0595271320140212,0.0,0.0,-0.0
23.64988741185218,-0.4644514462628586,1.0459047559438535,0.0,0.0,-0.0
23.2006559377565,-0.42447066288722984,1.0020680964546314,0.0,0.0,-0.0
22.74529594960615,-0.3453336574767105,0.9456321743713889,0.0,0.0,-0.0
22.257334451038826,-0.26925101445721916,0.954972808604956,0.0,0.0,-0.0
21.789535217584813,-0.22795314962864835,0.9832191094132394,0.0,0.0,-0.0
21.353720520701895,-0.25160570152400236,0.9868921708820584,0.0,0.0,-0.0
20.889036464985693,-0.24752099636057454,1.0171147692674158,0.0,0.0,-0.0
20.443782647214057,-0.15281968799027573,1.0193713967829434,0.0,0.0,-0.0
20.010277884704273,-0.16111569485861515,1.027817193223881,0.0,0.0,-0.0
19.58313953956917,-0.19239163859287875,1.0305573736166933,0.0,0.0,-0.0
19.16674263558844,-0.1770058899107901,1.0311133533885284,0.0,0.0,-0.0
18.760123850883797,-0.2014021916002033,1.050342376555934,0.0,0.0,-0.0
18.346902599743295,-0.214589070659039,1.0259432448277266,0.0,0.0,-0.0
17.931913636228636,-0.23533777351495916,1.037739430024761,0.0,0.0,-0.0
17.54156875785984,-0.2456453728970825,1.0759553038379506,0.0,0.0,-0.0
17.136894697898548,-0.2546875866390261,1.0677864832778372,0.0,0.0,-0.0
16.78117998848969,-0.2582106709734697,1.044760468318666,0.0,0.0,-0.0
16.405076711411358,-0.2702340984410969,1.0635199437064062,0.0,0.0,-0.0
16.033681975917524,-0.3216070914821403,1.051919740007855,0.0,0.0,-0.0
15.671996372907524,-0.3824812862254602,1.0161419666686262,0.0,0.0,-0.0
15.306649997746895,-0.44445991342888314,1.0368688825703185,0.0,0.0,-0.0
14.945934930051514,-0.5502653996893447,1.1048120382600395,0.0,0.0,-0.0
14.612763677747356,-0.5855259206723196,1.1297975214401133,0.0,0.0,-0.0
14.314764918265872,-0.6704071307882891,1.1096190221205944,0.0,0.0,-0.0
14.028646966446987,-0.7626750838276208,1.0917696649949207,0.0,0.0,-0.0
13.77623995655443,-0.8888965212250902,1.1000859785951513,0.0,0.0,-0.0
13.537851479754517,-1.0611337238601326,1.109598876917164,0.0,0.0,-0.0
13.286723247238651,-1.1683015185950902,1.109883073162213,0.0,0.0,-0.0
13.020371769926472,-1.2772204346530929,1.1224912598550032,0.0,0.0,-0.0
12.763789720552595,-1.4302802149135956,1.1317184978542016,0.0,0.0,-0.0
12.552281462327262,-1.5260066485345014,1.1194138149694173,0.0,0.0,-0.0
12.348265317212807,-1.6653835585894574,1.1134766291188927,0.0,0.0,-0.0
12.148156144631091,-1.8729649809013753,1.0590591966882923,0.0,0.0,-0.0
11.93928397353258,-2.0175830208584014,1.0383018931266859,0.0,0.0,-0.0
11.726639467505112,-2.105657586829205,1.027434913802258,0.0,0.0,-0.0
11.514594584933258,-2.2079412649780688,1.0045773714564166,0.0,0.0,-0.0
11.259262780098991,-2.272831984982192,0.9967735805163311,0.0,0.0,-0.0
11.020480147527405,-2.32282612259187,0.9632761741750936,0.0,0.0,-0.0
10.785333514849377,-2.395661483025566,0.9561138138012524,0.0,0.0,-0.0
10.51726554506598,-2.53076548607578,1.0186123405247973,0.0,0.0,-0.0
10.243956524040323,-2.634370504852459,1.0265379448757204,0.0,0.0,-0.0
9.976330679414824,-2.705126852555584,1.0032199828079045,0.0,0.0,-0.0
9.713025637595257,-2.77923122306427,0.9901464290521261,0.0,0.0,-0.0
9.452801541334507,-2.872658878000061,0.9346136504317674,0.0,0.0,-0.0
9.180768218192638,-2.925768288410533,0.9156155653021542,0.0,0.0,-0.0
8.909422311010808,-2.9789007243501584,0.9292888005439743,0.0,0.0,-0.0
8.616710422208081,-3.0719450144937865,0.9272012537404355,0.0,0.0,-0.0
8.348965830241328,-3.1308653932057346,0.8772130155921543,0.0,0.0,-0.0
8.067202362749992,-3.2096550255352048,0.8771274657644196,0.0,0.0,-0.0
7.797010550046223,-3.328209130384706,0.8823374640254734,0.0,0.0,-0.0
7.53817738097055,-3.432700692069011,0.8598033743091446,0.0,0.0,-0.0
7.264826410633292,-3.4948327460104602,0.8103364473685071,0.0,0.0,-0.0
6.997339897394887,-3.591140333096284,0.8019118441958514,0.0,0.0,-0.0
6.721830158424006,-3.6954542981394405,0.8271289837790522,0.0,0.0,-0.0
6.455114651567628,-3.805251348017344,0.8043099171601457,0.0,0.0,-0.0
6.2062557439345944,-3.92422846142262,0.7987057906324047,0.0,0.0,-0.0
5.947736910091337,-3.9950910548170255,0.7972752475577761,0.0,0.0,-0.0
5.661750944000782,-4.066847760832142,0.8112910187902626,0.0,0.0,-0.0
5.394333161059647,-4.1731725371493,0.8148169952804148,0.0,0.0,-0.0
5.1764748988266955,-4.218988079159178,0.7715311449318727,0.0,0.0,-0.0
4.940432035059818,-4.299569174456486,0.7698432158184773,0.0,0.0,-0.0
4.710137448414711,-4.4154769242671605,0.7709242664023239,0.0,0.0,-0.0
4.499002255944295,-4.470649630274872,0.735704262805343,0.0,0.0,-0.0
4.285859374795291,-4.523082184425011,0.6966034017955011,0.0,0.0,-0.0
4.133118610563784,-4.637401679385168,0.6547293300420318,0.0,0.0,-0.0
3.944131524677572,-4.71779603438427,0.6887116690487098,0.0,0.0,-0.0
3.745072051402769,-4.782105356079526,0.6828520816189116,0.0,0.0,-0.0
3.5884739019127756,-4.870996639319305,0.6529181536266907,0.0,0.0,-0.0
3.408853412596621,-4.922975691744738,0.6814675680163879,0.0,0.0,-0.0
3.2511110732713253,-4.956136443327648,0.6561034914167231,0.0,0.0,-0.0
3.1204835044183823,-4.9874166120146075,0.6286800016930305,0.0,0.0,-0.0
2.981558228449356,-5.071686415382303,0.6347204785658352,0.0,0.0,-0.0
2.8354462735799606,-5.109246346156662,0.6335401416934711,0.0,0.0,-0.0
2.6941651630675847,-5.13862936779791,0.6531390131862795,0.0,0.0,-0.0
2.5769295760247015,-5.184288594345302,0.6559589280647695,0.0,0.0,-0.0
2.479864672283786,-5.2095752754287155,0.6315455304854545,0.0,0.0,-0.0
2.3615530667453126,-5.22446675947351,0.6158269883951867,0.0,0.0,-0.0
2.215412787188365,-5.219914362864322,0.6424516388458397,0.0,0.0,-0.0
2.0976549856382443,-5.2411184934545565,0.6482870880168818,0.0,0.0,-0.0
1.979128152243734,-5.295363099325741,0.6454670975995949,0.0,0.0,-0.0
1.8329091750112594,-5.333778702976075,0.6778374245186257,0.0,0.0,-0.0
1.6957535818522496,-5.331086346925893,0.7023850213586946,0.0,0.0,-0.0
1.5811253661977782,-5.336321995859891,0.6899323841252132,0.0,0.0,-0.0
1.436719783037428,-5.356100976105985,0.6576004753728508,0.0,0.0,-0.0
1.2877112487421796,-5.3745203358582,0.6519210452547368,0.0,0.0,-0.0
1.1304990783238513,-5.4225371836031835,0.6807861051478395,0.0,0.0,-0.0
0.9664738222957966,-5.436216897354349,0.6795523475352717,0.0,0.0,-0.0
0.8363162469085735,-5.462051812660827,0.6412866257073235,0.0,0.0,-0.0
0.668735769013504,-5.500591462378971,0.6358677190424157,0.0,0.0,-0.0
0.49002989413482384,-5.545282019552423,0.6509603047601158,0.0,0.0,-0.0
0.3380808406992176,-5.6198689424940165,0.6336328014616605,0.0,0.0,-0.0
0.18613841020885283,-5.658345291897143,0.6125493571993463,0.0,0.0,-0.0
0.0019982014875934142,-5.707646645752449,0.6447087576799941,0.0,0.0,-0.0
-0.19553679111839598,-5.747784945435664,0.6897320889902449,0.0,0.0,-0.0
-0.3553469938459129,-5.759954252502271,0.665152206628984,0.0,0.0,-0.0
-0.5110868331421866,-5.751336623649067,0.6493831696721862,0.0,0.0,-0.0
-0.6662880695201829,-5.758559433275752,0.6486936076819505,0.0,0.0,-0.0
-0.7962037699433572,-5.755388472009756,0.6394034239034669,0.0,0.0,-0.0
-0.9264117548665018,-5.744071585574952,0.6366857842280903,0.0,0.0,-0.0
-1.0281224456128994,-5.8107292129786865,0.624480211206608,0.0,0.0,-0.0
-1.1292900947318347,-5.8583000394623435,0.6175073308632585,0.0,0.0,-0.0
-1.2258020674826542,-5.874280252878883,0.6362149371221579,0.0,0.0,-0.0
-1.3242057431025958,-5.903317942569585,0.6769524167984519,0.0,0.0,-0.0
-1.4013141684737584,-5.878608929194675,0.6566547427527574,0.0,0.0,-0.0
-1.449475641752268,-5.852701494053567,0.6382373689934501,0.0,0.0,-0.0
-1.4699205262117119,-5.894120435366896,0.6198855590953851,0.0,0.0,-0.0
-1.5210368689100342,-5.9253644792301365,0.6458907693061602,0.0,0.0,-0.0
-1.5591592718425107,-5.905837273788809,0.6526144159084293,0.0,0.0,-0.0
-1.5661639961544969,-5.882457006547103,0.6242172975150083,0.0,0.0,-0.0
-1.5863651771650984,-5.888573474831461,0.628115946075405,0.0,0.0,-0.0
-1.5993503675632812,-5.881028556583567,0.6113688644660755,0.0,0.0,-0.0
-1.578078744750777,-5.884519954854934,0.6156431597390948,0.0,0.0,-0.0
-1.5523482865826326,-5.873775626556915,0.6227850887424822,0.0,0.0,-0.0
-1.5523693787275514,-5.860868495816053,0.6197248424142849,0.0,0.0,-0.0
-1.5584438937323069,-5.840505944925804,0.6270371873396455,0.0,0.0,-0.0
-1.5325946655401577,-5.857962762240818,0.607740143474168,0.0,0.0,-0.0
-1.5033174547502381,-5.922484717859548,0.59292914379273,0.0,0.0,-0.0
-1.505830656552573,-5.94880412546561,0.6071168785963575,0.0,0.0,-0.0
-1.5170117023817937,-5.937337548294154,0.6124806424973983,0.0,0.0,-0.0
-1.491688990930368,-5.924692697056846,0.5957724789618671,0.0,0.0,-0.0
-1.4756882495496264,-5.918599429921856,0.5838539346025665,0.0,0.0,-0.0
-1.4509997289589305,-5.902033020410278,0.6015438076137807,0.0,0.0,-0.0
-1.41587960171342,-5.885957427411268,0.5770693631988393,0.0,0.0,-0.0
-1.365745516169014,-5.887578468200217,0.5643462216669771,0.0,0.0,-0.0
-1.3122269186447162,-5.840219602439529,0.5854812718618888,0.0,0.0,-0.0
-1.2541173354026787,-5.775935672664364,0.5973651062231999,0.0,0.0,-0.0
