Number of frames: 100
Frequency: 100
Units: mm

Frame,New Biomech 4 LED Stylus Calibration Se q0,New Biomech 4 LED Stylus Calibration Se qx,New Biomech 4 LED Stylus Calibration Se qy,New Biomech 4 LED Stylus Calibration Se qz,New Biomech 4 LED Stylus Calibration Se x,New Biomech 4 LED Stylus Calibration Se y,New Biomech 4 LED Stylus Calibration Se z,New Biomech 4 LED Stylus Calibration Se Error,Pin1 q0,Pin1 qx,Pin1 qy,Pin1 qz,Pin1 x,Pin1 y,Pin1 z,Pin1 Error,Pin2 q0,Pin2 qx,Pin2 qy,Pin2 qz,Pin2 x,Pin2 y,Pin2 z,Pin2 Error
16,-0.596241653,-0.134227231, 0.788308322,-0.071055949,-277.452575684,-96.104530334,-1971.961669922, 0.100932203,-0.119762905, 0.719436824, 0.590324342,-0.345810205,-208.745361328,-161.633132935,-2010.236328125, 0.057809293, 0.040285647, 0.069461890, 0.996497273, 0.023351166,-348.078918457,-401.669342041,-1985.547607422, 0.166500464,
17,-0.596138537,-0.134293348, 0.788384974,-0.070945613,-277.406829834,-96.104278564,-1971.991333008, 0.098144092,-0.120017305, 0.719431698, 0.590176225,-0.345985323,-208.740921021,-161.647399902,-2010.321777344, 0.057807505, 0.040180206, 0.069451481, 0.996503651, 0.023291182,-348.078491211,-401.669708252,-1985.549682617, 0.166303292,
18,-0.596039593,-0.134327963, 0.788450599,-0.070981987,-277.361907959,-96.106895447,-1972.035766602, 0.099739410,-0.120272495, 0.719412386, 0.590048254,-0.346155167,-208.755310059,-161.670242310,-2010.419189453, 0.057989281, 0.040305164, 0.069437720, 0.996504426, 0.023082342,-348.080261230,-401.671447754,-1985.553100586, 0.166146755,
19,-0.596188962,-0.134302616, 0.788331628,-0.071097001,-277.350646973,-96.106262207,-1972.033813477, 0.098573811,-0.120549001, 0.719392300, 0.589939713,-0.346285731,-208.773391724,-161.687026978,-2010.500366211, 0.057534829, 0.040338960, 0.069443956, 0.996501088, 0.023149019,-348.079925537,-401.671630859,-1985.552246094, 0.166361421,
20,-0.596281707,-0.134356752, 0.788246334,-0.071162559,-277.336944580,-96.108032227,-1972.076660156, 0.100671239,-0.120641313, 0.719361663, 0.589865327,-0.346443892,-208.785812378,-161.692672729,-2010.548950195, 0.058618885, 0.040385913, 0.069439232, 0.996496260, 0.023289548,-348.080627441,-401.671173096,-1985.554443359, 0.166413933,
21,-0.596477091,-0.134518206, 0.788081110,-0.071049601,-277.345520020,-96.104362488,-1972.094848633, 0.101242788,-0.120477960, 0.719297886, 0.589903414,-0.346568316,-208.783599854,-161.687500000,-2010.555175781, 0.059042819, 0.040215619, 0.069445975, 0.996501684, 0.023331610,-348.079986572,-401.671783447,-1985.551269531, 0.166650981,
22,-0.596549392,-0.134761781, 0.788005471,-0.070820361,-277.348663330,-96.100784302,-1972.140502930, 0.100421049,-0.120432600, 0.719310760, 0.590038061,-0.346327931,-208.768447876,-161.671188354,-2010.537353516, 0.057853088, 0.040288664, 0.069439873, 0.996501267, 0.023241414,-348.079254150,-401.672576904,-1985.548217773, 0.167692780,
23,-0.596600294,-0.135008514, 0.787947118,-0.070569992,-277.356933594,-96.100753784,-1972.164306641, 0.101670429,-0.120169468, 0.719287097, 0.590217948,-0.346162051,-208.742935181,-161.646728516,-2010.517211914, 0.057575990, 0.040507186, 0.069384284, 0.996502459, 0.022973755,-348.081695557,-401.671417236,-1985.550292969, 0.167601153,
24,-0.596676171,-0.135259151, 0.787869096,-0.070319235,-277.373413086,-96.102973938,-1972.153076172, 0.101224549,-0.119849391, 0.719218075, 0.590320587,-0.346241325,-208.717987061,-161.625030518,-2010.505126953, 0.058056440, 0.040323209, 0.069430776, 0.996504664, 0.023063060,-348.079589844,-401.669952393,-1985.547973633, 0.167188078,
25,-0.596512854,-0.135415554, 0.787983418,-0.070122309,-277.370544434,-96.095954895,-1972.189208984, 0.102019921,-0.120078214, 0.719157100, 0.590297282,-0.346328497,-208.712417603,-161.612777710,-2010.514526367, 0.058584668, 0.040287130, 0.069472425, 0.996498406, 0.023270065,-348.078887939,-401.668334961,-1985.546508789, 0.166789770,
