Number of frames: 100
Frequency: 100
Units: mm

Frame,New Biomech 4 LED Stylus Calibration Se q0,New Biomech 4 LED Stylus Calibration Se qx,New Biomech 4 LED Stylus Calibration Se qy,New Biomech 4 LED Stylus Calibration Se qz,New Biomech 4 LED Stylus Calibration Se x,New Biomech 4 LED Stylus Calibration Se y,New Biomech 4 LED Stylus Calibration Se z,New Biomech 4 LED Stylus Calibration Se Error,Pin1 q0,Pin1 qx,Pin1 qy,Pin1 qz,Pin1 x,Pin1 y,Pin1 z,Pin1 Error,Pin2 q0,Pin2 qx,Pin2 qy,Pin2 qz,Pin2 x,Pin2 y,Pin2 z,Pin2 Error
18,-0.648102760,-0.038361989, 0.719873428, 0.245506346,-265.068603516,-240.852951050,-2000.639892578, 0.114277944,-0.125086859, 0.722006321, 0.585971594,-0.345973253,-209.258270264,-162.503189087,-2008.009887695, 0.059391074, 0.040651917, 0.069454245, 0.996483743, 0.023316072,-348.079101563,-401.672393799,-1985.547485352, 0.165204957,
19,-0.648173034,-0.038348306, 0.719811320, 0.245505258,-264.990661621,-240.840759277,-2000.636352539, 0.114907049,-0.124663956, 0.722082138, 0.586144984,-0.345673770,-209.196746826,-162.479736328,-2007.947387695, 0.058898415, 0.040592801, 0.069431864, 0.996492386, 0.023117058,-348.078765869,-401.670867920,-1985.545043945, 0.166137919,
20,-0.648232996,-0.038162164, 0.719814539, 0.245366350,-264.914611816,-240.838104248,-2000.631591797, 0.115441203,-0.124316290, 0.722172499, 0.586293519,-0.345358104,-209.125152588,-162.459350586,-2007.882324219, 0.058642376, 0.040401693, 0.069442183, 0.996493816, 0.023357542,-348.080688477,-401.670349121,-1985.546020508, 0.166843876,
21,-0.648192406,-0.037978459, 0.719882250, 0.245303452,-264.833709717,-240.827636719,-2000.639404297, 0.112292960,-0.124127999, 0.722331285, 0.586417973,-0.344882220,-209.045669556,-162.442932129,-2007.825561523, 0.058633022, 0.040460549, 0.069468766, 0.996488154, 0.023417428,-348.080413818,-401.671173096,-1985.547119141, 0.166381881,
22,-0.648159325,-0.037867215, 0.719909489, 0.245328128,-264.751892090,-240.825393677,-2000.646728516, 0.111419611,-0.124019712, 0.722562551, 0.586536825,-0.344233990,-208.961166382,-162.435775757,-2007.788330078, 0.057504151, 0.040302176, 0.069492117, 0.996496677, 0.023257598,-348.081451416,-401.671783447,-1985.547973633, 0.167260662,
23,-0.648144186,-0.037779272, 0.719907999, 0.245386049,-264.664764404,-240.822769165,-2000.672241211, 0.109977841,-0.123867966, 0.722667217, 0.586547732,-0.344050229,-208.870269775,-162.431625366,-2007.764892578, 0.059186518, 0.040039085, 0.069474541, 0.996505201, 0.023398206,-348.081756592,-401.672119141,-1985.552490234, 0.167705208,
24,-0.648162842,-0.037802201, 0.719844639, 0.245519087,-264.582214355,-240.826187134,-2000.696289063, 0.110655434,-0.123719484, 0.722820282, 0.586594105,-0.343702972,-208.783935547,-162.431442261,-2007.756469727, 0.058352061, 0.040112805, 0.069476381, 0.996502459, 0.023385255,-348.083496094,-401.672332764,-1985.558349609, 0.167329863,
25,-0.648162007,-0.038005717, 0.719739199, 0.245798871,-264.499053955,-240.823562622,-2000.734741211, 0.114826620,-0.123479098, 0.722976506, 0.586560547,-0.343517989,-208.703323364,-162.434051514,-2007.753051758, 0.057112094, 0.040274534, 0.069436282, 0.996503353, 0.023185479,-348.084991455,-401.674530029,-1985.563964844, 0.166922852,
26,-0.648285925,-0.038059618, 0.719597042, 0.245879799,-264.435241699,-240.823837280,-2000.747314453, 0.113705523,-0.123447172, 0.723121703, 0.586565256,-0.343215615,-208.633605957,-162.438934326,-2007.755615234, 0.055337481, 0.040093202, 0.069486991, 0.996496439, 0.023640670,-348.085662842,-401.674560547,-1985.561889648, 0.166062281,
27,-0.648415506,-0.038144331, 0.719464064, 0.245914191,-264.391906738,-240.824890137,-2000.768310547, 0.113185033,-0.123446435, 0.723201215, 0.586571753,-0.343037248,-208.573577881,-162.446884155,-2007.756591797, 0.054561522, 0.039964214, 0.069529094, 0.996494055, 0.023834785,-348.086151123,-401.675384521,-1985.561279297, 0.165868774,
28,-0.648510396,-0.038292043, 0.719338596, 0.246007979,-264.360382080,-240.807067871,-2000.781127930, 0.112381108,-0.123581477, 0.723241866, 0.586509645,-0.343009084,-208.521163940,-162.451492310,-2007.762573242, 0.054052718, 0.040084448, 0.069460772, 0.996501505, 0.023519648,-348.083374023,-401.675567627,-1985.566772461, 0.166234523,
