Number of frames: 100
Frequency: 100
Units: mm

Frame,New Biomech 4 LED Stylus Calibration Se q0,New Biomech 4 LED Stylus Calibration Se qx,New Biomech 4 LED Stylus Calibration Se qy,New Biomech 4 LED Stylus Calibration Se qz,New Biomech 4 LED Stylus Calibration Se x,New Biomech 4 LED Stylus Calibration Se y,New Biomech 4 LED Stylus Calibration Se z,New Biomech 4 LED Stylus Calibration Se Error,Pin1 q0,Pin1 qx,Pin1 qy,Pin1 qz,Pin1 x,Pin1 y,Pin1 z,Pin1 Error,Pin2 q0,Pin2 qx,Pin2 qy,Pin2 qz,Pin2 x,Pin2 y,Pin2 z,Pin2 Error
11, 0.778302252,-0.422897160,-0.326439947,-0.329909921,-262.502227783,-299.380767822,-2012.138183594, 0.156261519,-0.125149816, 0.722714126, 0.586425900,-0.343695372,-207.446334839,-162.279983521,-2009.636718750, 0.056887951, 0.040371086, 0.069496483, 0.996491909, 0.023328818,-348.073364258,-401.628295898,-1985.551879883, 0.166485414,
12, 0.778285205,-0.422848076,-0.326571941,-0.329882383,-262.501831055,-299.380920410,-2012.136596680, 0.159022585,-0.125174031, 0.722720385, 0.586526334,-0.343501866,-207.449783325,-162.274536133,-2009.643676758, 0.055825956, 0.040229086, 0.069453798, 0.996505320, 0.023127791,-348.071838379,-401.626373291,-1985.552368164, 0.167867988,
13, 0.778336167,-0.422767282,-0.326597661,-0.329840243,-262.500854492,-299.378326416,-2012.133789063, 0.159897298,-0.124964401, 0.722698331, 0.586507857,-0.343656182,-207.457015991,-162.268539429,-2009.652587891, 0.056658175, 0.040311784, 0.069460832, 0.996504962, 0.022978563,-348.070220947,-401.626129150,-1985.556518555, 0.168077514,
14, 0.778402805,-0.422680616,-0.326596439,-0.329795241,-262.510803223,-299.377838135,-2012.152465820, 0.156442344,-0.124969229, 0.722680867, 0.586547911,-0.343622804,-207.464614868,-162.263809204,-2009.662231445, 0.055978280, 0.040473662, 0.069494113, 0.996493340, 0.023095895,-348.071563721,-401.626373291,-1985.560546875, 0.166911095,
15, 0.778485179,-0.422627479,-0.326509207,-0.329755247,-262.516204834,-299.373565674,-2012.166259766, 0.158338979,-0.125081927, 0.722668588, 0.586565673,-0.343577266,-207.472824097,-162.259399414,-2009.675903320, 0.056180183, 0.040624339, 0.069492340, 0.996485651, 0.023169614,-348.070159912,-401.626220703,-1985.560668945, 0.166530028,
16, 0.778541505,-0.422543079,-0.326395452,-0.329843044,-262.507537842,-299.370666504,-2012.151123047, 0.162863478,-0.124896303, 0.722622633, 0.586602211,-0.343679041,-207.485214233,-162.251296997,-2009.692626953, 0.056391716, 0.040575888, 0.069442712, 0.996491492, 0.023151005,-348.069580078,-401.625457764,-1985.556762695, 0.166893244,
17, 0.778582573,-0.422473371,-0.326291680,-0.329938114,-262.494659424,-299.380889893,-2012.124877930, 0.156037912,-0.124947995, 0.722552896, 0.586597264,-0.343815237,-207.496032715,-162.246276855,-2009.708496094, 0.056812435, 0.040397514, 0.069524430, 0.996492863, 0.023159988,-348.067565918,-401.626861572,-1985.556396484, 0.166828588,
18, 0.778524995,-0.422483325,-0.326272756,-0.330079973,-262.485900879,-299.384552002,-2012.113525391, 0.154859379,-0.125000268, 0.722552180, 0.586635351,-0.343732744,-207.509994507,-162.240783691,-2009.721069336, 0.056381352, 0.040291790, 0.069517970, 0.996498048, 0.023139574,-348.067291260,-401.626800537,-1985.558959961, 0.167111471,
19, 0.778364182,-0.422489762,-0.326440096,-0.330285370,-262.491302490,-299.386657715,-2012.114135742, 0.156514779,-0.125039905, 0.722452343, 0.586599290,-0.343989611,-207.524032593,-162.236236572,-2009.730834961, 0.056866910, 0.040437359, 0.069429882, 0.996497571, 0.023172202,-348.068359375,-401.627014160,-1985.560180664, 0.166850999,
20, 0.778197825,-0.422560781,-0.326630175,-0.330398679,-262.500854492,-299.380065918,-2012.134887695, 0.155306876,-0.124801569, 0.722419322, 0.586662352,-0.344038069,-207.536834717,-162.230484009,-2009.736938477, 0.056803927, 0.040563863, 0.069438383, 0.996493399, 0.023103772,-348.068634033,-401.627288818,-1985.560668945, 0.166053340,
