Number of frames: 100
Frequency: 100
Units: mm

Frame,New Biomech 4 LED Stylus Calibration Se q0,New Biomech 4 LED Stylus Calibration Se qx,New Biomech 4 LED Stylus Calibration Se qy,New Biomech 4 LED Stylus Calibration Se qz,New Biomech 4 LED Stylus Calibration Se x,New Biomech 4 LED Stylus Calibration Se y,New Biomech 4 LED Stylus Calibration Se z,New Biomech 4 LED Stylus Calibration Se Error,Pin1 q0,Pin1 qx,Pin1 qy,Pin1 qz,Pin1 x,Pin1 y,Pin1 z,Pin1 Error,Pin2 q0,Pin2 qx,Pin2 qy,Pin2 qz,Pin2 x,Pin2 y,Pin2 z,Pin2 Error
11, 0.036481157, 0.882878900,-0.167338923, 0.437254667,-299.189025879,-243.905776978,-1932.587036133, 0.132626727,-0.124458276, 0.720061958, 0.587813556,-0.347125590,-207.408721924,-161.925445557,-2010.670532227, 0.058324162, 0.040278833, 0.069444671, 0.996498406, 0.023366040,-348.058654785,-401.667358398,-1985.544555664, 0.167158917,
12, 0.036736574, 0.882898986,-0.167278945, 0.437215686,-299.220794678,-243.904418945,-1932.612060547, 0.134242758,-0.124231271, 0.720041513, 0.587838173,-0.347207546,-207.423202515,-161.917587280,-2010.674438477, 0.058589131, 0.040311813, 0.069423422, 0.996501803, 0.023227131,-348.056671143,-401.667572021,-1985.543334961, 0.166917697,
13, 0.036986493, 0.882890701,-0.167305857, 0.437201083,-299.230529785,-243.911041260,-1932.613281250, 0.130407348,-0.124133781, 0.719955623, 0.587860405,-0.347382843,-207.435729980,-161.909835815,-2010.672363281, 0.059782963, 0.040237211, 0.069381364, 0.996509910, 0.023134530,-348.056396484,-401.667266846,-1985.546142578, 0.166935831,
14, 0.037126303, 0.882873058,-0.167396307, 0.437190205,-299.224761963,-243.894531250,-1932.604370117, 0.131425783,-0.123991162, 0.719937146, 0.587969542,-0.347287387,-207.448928833,-161.901977539,-2010.683837891, 0.058992840, 0.040224425, 0.069401160, 0.996509075, 0.023133148,-348.056182861,-401.667144775,-1985.550170898, 0.166548267,
15, 0.037312467, 0.882909358,-0.167458594, 0.437077165,-299.233673096,-243.890304565,-1932.605834961, 0.133792832,-0.123827673, 0.719900548, 0.588040054,-0.347302169,-207.471817017,-161.894836426,-2010.712890625, 0.058177240, 0.040227007, 0.069428556, 0.996500313, 0.023420744,-348.057159424,-401.665863037,-1985.550048828, 0.164629623,
16, 0.037530959, 0.882928610,-0.167459264, 0.437019289,-299.225952148,-243.893829346,-1932.601684570, 0.137797117,-0.123935133, 0.719776869, 0.588005900,-0.347577929,-207.502899170,-161.887481689,-2010.751831055, 0.057777867, 0.040372696, 0.069422580, 0.996493638, 0.023471756,-348.057586670,-401.665924072,-1985.548339844, 0.164858371,
17, 0.037683219, 0.882974505,-0.167418346, 0.436929166,-299.226501465,-243.872299194,-1932.617431641, 0.137328938,-0.124108046, 0.719604850, 0.588039339,-0.347815782,-207.536514282,-161.875473022,-2010.792480469, 0.057914209, 0.040369485, 0.069413260, 0.996499777, 0.023243710,-348.058715820,-401.665191650,-1985.552856445, 0.166566119,
18, 0.037923481, 0.882962048,-0.167273670, 0.436988980,-299.201599121,-243.873977661,-1932.605834961, 0.135052279,-0.124186181, 0.719431102, 0.588083565,-0.348072439,-207.570175171,-161.864196777,-2010.833618164, 0.057963863, 0.040141646, 0.069410607, 0.996511638, 0.023137255,-348.060791016,-401.665222168,-1985.556030273, 0.166942254,
19, 0.038099423, 0.882952332,-0.167172059, 0.437032133,-299.189941406,-243.868164063,-1932.599975586, 0.132773951,-0.124243513, 0.719271541, 0.588037372,-0.348459601,-207.597885132,-161.851776123,-2010.864379883, 0.059494257, 0.040128827, 0.069425002, 0.996506512, 0.023337072,-348.060485840,-401.663726807,-1985.554565430, 0.166358694,
20, 0.038225319, 0.882951915,-0.167151898, 0.437029719,-299.189483643,-243.870559692,-1932.602783203, 0.137292013,-0.124181941, 0.719231367, 0.588132858,-0.348403245,-207.617782593,-161.844970703,-2010.880981445, 0.058309514, 0.040279567, 0.069410533, 0.996501505, 0.023333453,-348.062133789,-401.664215088,-1985.557983398, 0.166554093,
