Number of frames: 1000
Frequency: 100
Units: mm

Frame,New Biomech 4 LED Stylus Calibration Se q0,New Biomech 4 LED Stylus Calibration Se qx,New Biomech 4 LED Stylus Calibration Se qy,New Biomech 4 LED Stylus Calibration Se qz,New Biomech 4 LED Stylus Calibration Se x,New Biomech 4 LED Stylus Calibration Se y,New Biomech 4 LED Stylus Calibration Se z,New Biomech 4 LED Stylus Calibration Se Error,Pin1 q0,Pin1 qx,Pin1 qy,Pin1 qz,Pin1 x,Pin1 y,Pin1 z,Pin1 Error,Pin2 q0,Pin2 qx,Pin2 qy,Pin2 qz,Pin2 x,Pin2 y,Pin2 z,Pin2 Error
27,,,,,,,,,-0.123261139, 0.724181473, 0.585946381,-0.342103332,-204.690505981,-162.939804077,-2007.833618164, 0.058138978, 0.040519238, 0.069306880, 0.996492207, 0.023621628,-347.976074219,-401.697265625,-1985.615478516, 0.166900247,
28,,,,,,,,,-0.123168990, 0.724216223, 0.586042285,-0.341898620,-204.689651489,-162.929412842,-2007.816894531, 0.057542853, 0.040413264, 0.069297433, 0.996496320, 0.023659147,-347.964965820,-401.698852539,-1985.627441406, 0.166566044,
29,,,,,,,,,-0.123371758, 0.724169970, 0.585978508,-0.342032850,-204.692764282,-162.921661377,-2007.812255859, 0.058434002, 0.040467758, 0.069216631, 0.996502817, 0.023529464,-347.955566406,-401.698822021,-1985.635498047, 0.166421831,
30,,,,,,,,,-0.123612046, 0.724069953, 0.585948348,-0.342209458,-204.698913574,-162.917312622,-2007.820800781, 0.058246419, 0.040448770, 0.069195591, 0.996508777, 0.023369903,-347.947601318,-401.700012207,-1985.642211914, 0.166987985,
31,,,,,,,,,-0.123616174, 0.724056780, 0.585942626,-0.342245668,-204.708557129,-162.914520264,-2007.836669922, 0.058710568, 0.040384404, 0.069219626, 0.996505499, 0.023548398,-347.941162109,-401.701324463,-1985.647583008, 0.167348802,
32,,,,,,,,,-0.123490579, 0.724075973, 0.585939229,-0.342256159,-204.716171265,-162.910598755,-2007.853271484, 0.059031807, 0.040214472, 0.069201693, 0.996505857, 0.023874113,-347.937774658,-401.702667236,-1985.651977539, 0.166924194,
33,,,,,,,,,-0.123502880, 0.724071026, 0.585998952,-0.342159897,-204.715896606,-162.906326294,-2007.843383789, 0.058670945, 0.040532846, 0.069149613, 0.996499479, 0.023752283,-347.931671143,-401.702209473,-1985.652587891, 0.166568503,
34,,,,,,,,,-0.123424694, 0.724040210, 0.586021960,-0.342213959,-204.714324951,-162.897766113,-2007.812011719, 0.059294548, 0.040628999, 0.069124937, 0.996501684, 0.023567226,-347.925933838,-401.701019287,-1985.650390625, 0.166835949,
35,,,,,,,,,-0.123537846, 0.724022925, 0.586045206,-0.342170000,-204.710952759,-162.892776489,-2007.787231445, 0.059733219, 0.040617630, 0.069078170, 0.996503770, 0.023635078,-347.920532227,-401.704589844,-1985.653198242, 0.166818663,
36,,,,,,,,,-0.123586133, 0.724050999, 0.586055458,-0.342075497,-204.710540771,-162.886627197,-2007.772460938, 0.060292661, 0.040800482, 0.069083996, 0.996491134, 0.023836380,-347.915496826,-401.704406738,-1985.653808594, 0.166689515,
37,,,,,,,,,-0.123612516, 0.724025846, 0.586012900,-0.342192054,-204.707763672,-162.886459351,-2007.778808594, 0.060700737, 0.040501256, 0.069060564, 0.996508241, 0.023698797,-347.911682129,-401.702819824,-1985.655883789, 0.167557344,
38,,,,,,,,,-0.123631775, 0.724013984, 0.586047947,-0.342150152,-204.711395264,-162.889328003,-2007.812988281, 0.060090948, 0.040410779, 0.069055714, 0.996518135, 0.023448782,-347.909271240,-401.702636719,-1985.666259766, 0.168930635,
39,,,,,,,,,-0.123799905, 0.723999023, 0.586025000,-0.342160344,-204.716445923,-162.893554688,-2007.843383789, 0.058734842, 0.040549546, 0.069097146, 0.996504307, 0.023673724,-347.905609131,-401.702636719,-1985.665649414, 0.167572051,
40,,,,,,,,,-0.123620376, 0.723983765, 0.586014628,-0.342275321,-204.713363647,-162.893615723,-2007.836791992, 0.059255339, 0.040655602, 0.069082692, 0.996500134, 0.023711059,-347.901275635,-401.702423096,-1985.654541016, 0.166507959,
41,,,,,,,,,-0.123506494, 0.724067271, 0.586017013,-0.342135608,-204.704101563,-162.888137817,-2007.789916992, 0.059440639, 0.040832188, 0.069048882, 0.996493578, 0.023781938,-347.896575928,-401.702941895,-1985.652343750, 0.166934043,
42,,,,,,,,,-0.123411484, 0.724132538, 0.586098552,-0.341892064,-204.695175171,-162.875457764,-2007.716552734, 0.059450962, 0.040699113, 0.068973385, 0.996504724, 0.023760810,-347.885742188,-401.706237793,-1985.652709961, 0.168016940,
43,,,,,,,,,-0.123197675, 0.724227428, 0.586229682,-0.341543078,-204.690429688,-162.853363037,-2007.640014648, 0.059403878, 0.040644310, 0.068901062, 0.996512771, 0.023727315,-347.865142822,-401.706817627,-1985.669189453, 0.167479128,
44,,,,,,,,,-0.123143598, 0.724233747, 0.586336970,-0.341365039,-204.691772461,-162.806442261,-2007.592285156, 0.059356254, 0.040894594, 0.068783224, 0.996503413, 0.024030533,-347.821624756,-401.697967529,-1985.704467773, 0.165954649,
45,,,,,,,,,-0.123235166, 0.724202216, 0.586429656,-0.341239631,-204.702957153,-162.732208252,-2007.576660156, 0.058739644, 0.040872186, 0.068528228, 0.996514738, 0.024325605,-347.739257813,-401.675292969,-1985.755249023, 0.166791379,
46,,,,,,,,,-0.123402610, 0.724135041, 0.586573541,-0.341074288,-204.720245361,-162.604705811,-2007.543945313, 0.057924211, 0.041105643, 0.068046257, 0.996533751, 0.024505755,-347.609405518,-401.638519287,-1985.821166992, 0.168003932,
47,,,,,,,,,-0.123551428, 0.724075079, 0.586838543,-0.340691656,-204.739242554,-162.422744751,-2007.405639648, 0.058087371, 0.041185927, 0.067429565, 0.996564209, 0.024834150,-347.435791016,-401.586639404,-1985.894531250, 0.168655396,
48,,,,,,,,,-0.123438671, 0.724061131, 0.587516665,-0.339591771,-204.733551025,-162.212234497,-2007.160644531, 0.055871855, 0.041422453, 0.066749647, 0.996591330, 0.025186772,-347.261840820,-401.576873779,-1985.966796875, 0.165929377,
49,,,,,,,,,-0.123180144, 0.724074960, 0.587969959,-0.338870943,-204.808212280,-162.180938721,-2006.907104492, 0.059759583, 0.041477844, 0.066469245, 0.996613503, 0.024959287,-347.193084717,-401.628601074,-1985.982299805, 0.165892988,
50,,,,,,,,,-0.123817772, 0.723967254, 0.587636650,-0.339446366,-204.981658936,-162.218902588,-2006.781127930, 0.057597373, 0.041339401, 0.066110596, 0.996645689, 0.024855860,-347.154876709,-401.685852051,-1985.986206055, 0.167079315,
51,,,,,,,,,-0.124382742, 0.723458648, 0.587580919,-0.340419054,-205.137817383,-162.192382813,-2006.776123047, 0.057831842, 0.041443098, 0.065649278, 0.996681452, 0.024467830,-347.068115234,-401.734954834,-1985.935913086, 0.167879090,
52,,,,,,,,,-0.124941245, 0.723044872, 0.587723434,-0.340847433,-205.217468262,-162.147491455,-2006.845336914, 0.057838995, 0.041262299, 0.065057822, 0.996720374, 0.024765853,-346.958526611,-401.801727295,-1985.933715820, 0.166852549,
53,,,,,,,,,-0.125691995, 0.722733498, 0.587814748,-0.341074228,-205.254882813,-162.098159790,-2006.983642578, 0.056579988, 0.041731689, 0.064385973, 0.996763587, 0.023985337,-346.821258545,-401.883239746,-1985.911499023, 0.166811258,
54,,,,,,,,,-0.125907302, 0.722451985, 0.587742388,-0.341715455,-205.276779175,-162.077896118,-2007.175903320, 0.056766637, 0.041755766, 0.063614622, 0.996804714, 0.024288656,-346.673278809,-401.980255127,-1985.865722656, 0.165291399,
55,,,,,,,,,-0.126129583, 0.722304583, 0.587625265,-0.342146218,-205.255950928,-162.067886353,-2007.365478516, 0.058027584, 0.042207450, 0.062737361, 0.996859670, 0.023522211,-346.508758545,-402.092498779,-1985.799194336, 0.165994510,
56,,,,,,,,,-0.126316532, 0.722354531, 0.587718308,-0.341811657,-205.193679810,-162.016494751,-2007.490234375, 0.057141926, 0.041689467, 0.061788023, 0.996939480, 0.023577826,-346.298675537,-402.208862305,-1985.730224609, 0.165573537,
57,,,,,,,,,-0.125780478, 0.722834706, 0.587488592,-0.341389060,-205.161499023,-162.061935425,-2007.476318359, 0.058510665, 0.041841701, 0.060638461, 0.997020781, 0.022845021,-346.068817139,-402.341064453,-1985.643920898, 0.165638939,
58,,,,,,,,,-0.124910891, 0.723564744, 0.587361395,-0.340379208,-205.125427246,-162.076507568,-2007.291992188, 0.057675537, 0.041732840, 0.059483804, 0.997096717, 0.022764759,-345.843933105,-402.487426758,-1985.531127930, 0.165518016,
59,,,,,,,,,-0.124023877, 0.724290788, 0.587788582,-0.338416159,-205.072433472,-162.028305054,-2006.969726563, 0.057849042, 0.042299420, 0.058110062, 0.997178316, 0.021663889,-345.573760986,-402.637908936,-1985.400756836, 0.165531948,
60,,,,,,,,,-0.123304442, 0.724919617, 0.588117719,-0.336756676,-205.039871216,-161.975372314,-2006.622070313, 0.056447931, 0.041984219, 0.056702424, 0.997275114, 0.021551523,-345.282958984,-402.797760010,-1985.270263672, 0.165095463,
61,,,,,,,,,-0.122741804, 0.725109100, 0.588370144,-0.336112827,-205.056594849,-161.914138794,-2006.394775391, 0.057561785, 0.042422164, 0.055174626, 0.997358084, 0.020807233,-344.971191406,-402.975708008,-1985.150878906, 0.164123103,
62,,,,,,,,,-0.122961409, 0.724989951, 0.588479757,-0.336097568,-205.138015747,-161.850555420,-2006.356811523, 0.056629565, 0.042602926, 0.053612754, 0.997443080, 0.020445077,-344.626861572,-403.169158936,-1985.019897461, 0.163603559,
63,,,,,,,,,-0.123825930, 0.724412203, 0.588421762,-0.337126046,-205.262969971,-161.792755127,-2006.493652344, 0.057427689, 0.042872969, 0.051773656, 0.997549176, 0.019414993,-344.248809814,-403.378723145,-1984.895874023, 0.163975865,
64,,,,,,,,,-0.124962404, 0.723681390, 0.588338077,-0.338419646,-205.391464233,-161.712051392,-2006.746337891, 0.057874747, 0.042800743, 0.049893394, 0.997651160, 0.019260418,-343.838439941,-403.605163574,-1984.747436523, 0.162499398,
65,,,,,,,,,-0.126002833, 0.722970963, 0.588273108,-0.339663059,-205.549224854,-161.626174927,-2007.030395508, 0.056264427, 0.043276958, 0.047744017, 0.997756243, 0.018167675,-343.399536133,-403.851562500,-1984.590332031, 0.163458094,
66,,,,,,,,,-0.127081797, 0.722397804, 0.588140428,-0.340708733,-205.736679077,-161.598648071,-2007.249755859, 0.058609255, 0.043007582, 0.045593493, 0.997878373, 0.017614786,-342.938720703,-404.115112305,-1984.409179688, 0.163509950,
67,,,,,,,,,-0.127675653, 0.722116292, 0.588073075,-0.341199487,-205.892059326,-161.534851074,-2007.341308594, 0.057857938, 0.043530494, 0.043125514, 0.997979820, 0.016779590,-342.433807373,-404.386871338,-1984.210205078, 0.162074819,
68,,,,,,,,,-0.127560079, 0.722200453, 0.588270068,-0.340724707,-206.015899658,-161.469726563,-2007.265625000, 0.058549371, 0.043739524, 0.040674638, 0.998085022, 0.016083900,-341.905914307,-404.668975830,-1983.982666016, 0.161844268,
69,,,,,,,,,-0.127321690, 0.722458899, 0.588549376,-0.339782149,-206.098281860,-161.382797241,-2007.085449219, 0.057777856, 0.043684158, 0.037998453, 0.998210549, 0.014950218,-341.348205566,-404.964782715,-1983.749389648, 0.162539542,
70,,,,,,,,,-0.126886860, 0.722647250, 0.588932335,-0.338879555,-206.146392822,-161.285140991,-2006.874633789, 0.058846489, 0.043840125, 0.035255440, 0.998320043, 0.013861747,-340.743865967,-405.270874023,-1983.499267578, 0.163250282,
71,,,,,,,,,-0.126430377, 0.722757220, 0.589159429,-0.338420659,-206.169296265,-161.179336548,-2006.688232422, 0.060129713, 0.043930151, 0.032171499, 0.998437524, 0.012554259,-340.096252441,-405.594665527,-1983.244995117, 0.162871733,
72,,,,,,,,,-0.126062989, 0.722786844, 0.589479446,-0.337936789,-206.198791504,-161.071640015,-2006.566528320, 0.058907144, 0.043835513, 0.028980782, 0.998556316, 0.011129310,-339.408142090,-405.936096191,-1982.974243164, 0.163979873,
73,,,,,,,,,-0.125851214, 0.722725451, 0.589699626,-0.337762952,-206.261932373,-160.975555420,-2006.496093750, 0.059423909, 0.043751832, 0.025645951, 0.998663485, 0.009966801,-338.689178467,-406.289276123,-1982.685302734, 0.164523974,
74,,,,,,,,,-0.125862986, 0.722731054, 0.589948595,-0.337311476,-206.372787476,-160.872238159,-2006.460937500, 0.057997342, 0.044007771, 0.022179261, 0.998749018, 0.008477432,-337.937469482,-406.650451660,-1982.377685547, 0.164720386,
75,,,,,,,,,-0.126014873, 0.722589731, 0.590114892,-0.337266654,-206.540817261,-160.771255493,-2006.439819336, 0.058300462, 0.044412877, 0.018511582, 0.998816192, 0.007141158,-337.157592773,-407.011199951,-1982.052734375, 0.164676562,
76,,,,,,,,,-0.126335546, 0.722435653, 0.590227365,-0.337279856,-206.740081787,-160.655105591,-2006.438476563, 0.059323095, 0.044416711, 0.014868470, 0.998883843, 0.006092885,-336.356353760,-407.375762939,-1981.702758789, 0.165035367,
77,,,,,,,,,-0.126668766, 0.722152352, 0.590446711,-0.337377638,-206.957870483,-160.539733887,-2006.450073242, 0.059768077, 0.044416986, 0.011175296, 0.998938978, 0.004810809,-335.538421631,-407.740600586,-1981.342163086, 0.164671272,
78,,,,,,,,,-0.127091482, 0.721805453, 0.590633094,-0.337634772,-207.170211792,-160.400711060,-2006.475585938, 0.058892760, 0.044381771, 0.007234732, 0.998983026, 0.003286060,-334.681549072,-408.104461670,-1980.971313477, 0.164872050,
79,,,,,,,,,-0.127448127, 0.721439123, 0.590884864,-0.337842613,-207.357406616,-160.254867554,-2006.499267578, 0.058428757, 0.044543892, 0.003164500, 0.999001324, 0.001464942,-333.805786133,-408.473144531,-1980.601928711, 0.165515199,
80,,,,,,,,,-0.127795309, 0.720891714, 0.591239333,-0.338259637,-207.505172729,-160.095886230,-2006.521484375, 0.058870330, 0.044899568,-0.001012484, 0.998991013,-0.000099208,-332.895385742,-408.844146729,-1980.227905273, 0.164301991,
81,,,,,,,,,-0.127958879, 0.720212102, 0.591575801,-0.339056194,-207.638549805,-159.924804688,-2006.547607422, 0.060592454, 0.045038324,-0.005134944, 0.998970807,-0.001597281,-331.965759277,-409.215667725,-1979.859741211, 0.162799463,
82,,,,,,,,,-0.127906710, 0.719785750, 0.591903329,-0.339409560,-207.771926880,-159.762756348,-2006.572387695, 0.059231285, 0.045074094,-0.009442335, 0.998933136,-0.003420994,-331.013122559,-409.584350586,-1979.486816406, 0.163346678,
83,,,,,,,,,-0.127796292, 0.719587028, 0.592294335,-0.339190304,-207.919143677,-159.599746704,-2006.578979492, 0.057708815, 0.045282032,-0.013754313, 0.998866200,-0.005161058,-330.042266846,-409.950286865,-1979.093994141, 0.163182840,
84,,,,,,,,,-0.127925441, 0.719310224, 0.592595398,-0.339202881,-208.096832275,-159.457473755,-2006.564819336, 0.058840461, 0.045804944,-0.018224839, 0.998761296,-0.006752166,-329.046142578,-410.311828613,-1978.680175781, 0.162658721,
85,,,,,,,,,-0.127991498, 0.719036579, 0.592730880,-0.339521289,-208.299041748,-159.325653076,-2006.530151367, 0.059302825, 0.045810949,-0.022648716, 0.998657644,-0.008442454,-328.039520264,-410.670013428,-1978.256347656, 0.163677588,
86,,,,,,,,,-0.127972350, 0.719013929, 0.592918515,-0.339248687,-208.514358521,-159.187316895,-2006.475341797, 0.060442053, 0.045350976,-0.027239941, 0.998548627,-0.010091961,-327.011444092,-411.019683838,-1977.798583984, 0.164832994,
87,,,,,,,,,-0.127667546, 0.718926430, 0.593320549,-0.338845789,-208.725753784,-159.043029785,-2006.415527344, 0.060666729, 0.045513924,-0.031938866, 0.998381495,-0.011950538,-325.960632324,-411.366821289,-1977.331542969, 0.165703341,
88,,,,,,,,,-0.127668291, 0.718741357, 0.593713641,-0.338549495,-208.930267334,-158.884201050,-2006.363037109, 0.060647037, 0.045782279,-0.036813240, 0.998178840,-0.013704605,-324.889434814,-411.706817627,-1976.866088867, 0.164932206,
89,,,,,,,,,-0.127856836, 0.718408942, 0.593992352,-0.338694960,-209.113388062,-158.708114624,-2006.324462891, 0.061121307, 0.046052121,-0.041613843, 0.997953057,-0.015401076,-323.791503906,-412.039764404,-1976.390136719, 0.164769679,
90,,,,,,,,,-0.127666146, 0.717970490, 0.594385147,-0.339007318,-209.277359009,-158.532165527,-2006.312133789, 0.062948376, 0.046323314,-0.046556890, 0.997688532,-0.017440598,-322.670410156,-412.366180420,-1975.922241211, 0.164955780,
91,,,,,,,,,-0.127578020, 0.717513800, 0.594896555,-0.339110404,-209.427810669,-158.342193604,-2006.333251953, 0.060916472, 0.046150446,-0.051466573, 0.997422576,-0.019222848,-321.532470703,-412.685607910,-1975.463378906, 0.167061493,
92,,,,,,,,,-0.127964690, 0.716961086, 0.595240831,-0.339529425,-209.582244873,-158.145629883,-2006.378540039, 0.060931146, 0.046152912,-0.056462552, 0.997119009,-0.020870512,-320.386138916,-412.991485596,-1975.001464844, 0.167617545,
93,,,,,,,,,-0.127976134, 0.716428280, 0.595563054,-0.340084195,-209.762207031,-157.965728760,-2006.444580078, 0.061789654, 0.046088587,-0.061428472, 0.996793687,-0.022465484,-319.232055664,-413.284912109,-1974.518066406, 0.167096540,
94,,,,,,,,,-0.127905592, 0.715996981, 0.595893562,-0.340439886,-209.969894409,-157.803970337,-2006.512939453, 0.061834216, 0.046161249,-0.066501044, 0.996421158,-0.024324268,-318.077880859,-413.565093994,-1974.013061523, 0.167475343,
95,,,,,,,,,-0.128530309, 0.715603232, 0.596149385,-0.340584606,-210.196105957,-157.641326904,-2006.567138672, 0.061202761, 0.046506733,-0.071518630, 0.996002495,-0.026481317,-316.915161133,-413.829925537,-1973.491210938, 0.166285172,
96,,,,,,,,,-0.128994226, 0.715377688, 0.596421719,-0.340406150,-210.434509277,-157.484161377,-2006.597045898, 0.059533715, 0.046277352,-0.076597810, 0.995576501,-0.028610691,-315.758178711,-414.082336426,-1972.960937500, 0.166841671,
97,,,,,,,,,-0.128757879, 0.715009749, 0.596764386,-0.340668172,-210.662536621,-157.319244385,-2006.602905273, 0.059121843, 0.046279386,-0.081639439, 0.995118260,-0.030541552,-314.595184326,-414.317840576,-1972.430297852, 0.166818202,
98,,,,,,,,,-0.128711775, 0.714712143, 0.597109795,-0.340704769,-210.880432129,-157.152191162,-2006.600219727, 0.058219034, 0.046730895,-0.086649187, 0.994617522,-0.032312363,-313.431732178,-414.537475586,-1971.912475586, 0.165835276,
99,,,,,,,,,-0.129103810, 0.714379191, 0.597525239,-0.340526313,-211.068435669,-156.970611572,-2006.608032227, 0.057729572, 0.046974946,-0.091672428, 0.994085371,-0.034406655,-312.263153076,-414.742706299,-1971.416259766, 0.164755523,
100,,,,,,,,,-0.129404768, 0.713827014, 0.597887576,-0.340933770,-211.227905273,-156.791198730,-2006.634521484, 0.060601614, 0.047237270,-0.096625000, 0.993524015,-0.036636882,-311.096649170,-414.940612793,-1970.940307617, 0.164424598,
101,,,,,,,,,-0.129185960, 0.713431001, 0.598227978,-0.341248453,-211.370117188,-156.621322632,-2006.693115234, 0.058703225, 0.047205161,-0.101540327, 0.992976964,-0.038183168,-309.939544678,-415.124298096,-1970.469116211, 0.164622784,
102,,,,,,,,,-0.129087687, 0.713030398, 0.598543286,-0.341569781,-211.506988525,-156.459411621,-2006.766723633, 0.057777055, 0.047211777,-0.106355570, 0.992409348,-0.039789289,-308.797088623,-415.297943115,-1970.010253906, 0.164673492,
103,,,,,,,,,-0.129144907, 0.712669253, 0.598898709,-0.341678917,-211.662597656,-156.315429688,-2006.833374023, 0.059479881, 0.047050279,-0.111148499, 0.991809130,-0.041796695,-307.672088623,-415.458282471,-1969.548950195, 0.164960980,
104,,,,,,,,,-0.129280880, 0.712374687, 0.599144340,-0.341811061,-211.841217041,-156.177398682,-2006.866088867, 0.059903610, 0.046824027,-0.115848169, 0.991197526,-0.043751709,-306.564605713,-415.600128174,-1969.062988281, 0.165236145,
105,,,,,,,,,-0.129400790, 0.712131917, 0.599308431,-0.341983914,-212.039840698,-156.045578003,-2006.861328125, 0.059669409, 0.046674021,-0.120518297, 0.990572810,-0.045413848,-305.467651367,-415.723510742,-1968.572143555, 0.166224062,
106,,,,,,,,,-0.129405305, 0.711987615, 0.599610031,-0.341753811,-212.244491577,-155.908630371,-2006.833618164, 0.060018800, 0.046498291,-0.125072539, 0.989942551,-0.046995044,-304.385131836,-415.835083008,-1968.091674805, 0.168656826,
